GLN,ProductCode,FileHash,AttachmentLocation,AttachmentLocationNew,CreateDate,Mutationdate
7612207000009,XG-13-99/E,b1e48bcfb311909b85fcdf3dcbbdb043,https://att.2ba.nl/PPI/20240319094717932_-1377191419.jpg,https://att.2ba.nl/7612207000009/PPI/b1/b1e4/b1e48bcfb311909b85fcdf3dcbbdb043.jpg,2024-03-19 11:40:07.063,2024-03-19 11:40:07.063
8016615000009,108601,b4a884663236ed982df856738927586b,https://att.2ba.nl/PPI/20240110085622516_211829914.jpg,https://www.caleffi.com/nl-nl/sites/default/files/product/cover/108601.jpg,2024-01-10 10:06:40.110,2025-10-02 12:02:58.050
8712993000005,6123010,c2816c1f427e22d3cda54c6601bdef07,https://att.2ba.nl/SCH/20240502150908074_-1568357191.svg,https://att.2ba.nl/8712993000005/SCH/c2/c281/c2816c1f427e22d3cda54c6601bdef07.svg,2024-05-02 16:21:35.510,2025-03-07 15:20:57.053
8712993000005,6223808,b70ee2c68bba6b88a4adf2f8e4963f45,https://att.2ba.nl/SCH/20240502150913231_-883732818.svg,https://att.2ba.nl/8712993000005/SCH/b7/b70e/b70ee2c68bba6b88a4adf2f8e4963f45.svg,2024-05-02 16:21:35.510,2025-03-07 15:20:57.053
8712993000005,6223810,b70ee2c68bba6b88a4adf2f8e4963f45,https://att.2ba.nl/SCH/20240502150913231_-883732818.svg,https://att.2ba.nl/8712993000005/SCH/b7/b70e/b70ee2c68bba6b88a4adf2f8e4963f45.svg,2024-05-02 16:21:35.510,2025-03-07 15:20:57.053
8712993000005,6523804,066ad374003e0ba1e0beec4b3b43831b,https://att.2ba.nl/SCH/20240502150854355_-1076092115.svg,https://att.2ba.nl/8712993000005/SCH/06/066a/066ad374003e0ba1e0beec4b3b43831b.svg,2024-05-02 16:21:35.510,2025-03-07 15:20:57.053
8712993000005,6523805,066ad374003e0ba1e0beec4b3b43831b,https://att.2ba.nl/SCH/20240502150854355_-1076092115.svg,https://att.2ba.nl/8712993000005/SCH/06/066a/066ad374003e0ba1e0beec4b3b43831b.svg,2024-05-02 16:21:35.510,2025-03-07 15:20:57.053
4004625000007,1000001751,9e0e0a22efdf5798bb21eeb939765d19,https://att.2ba.nl/PHI/20231206152435018_1672522771.jpg,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=c4fdca30765@cnu604&rand=f35f7800fc159992aa090290d6830fb3&lang=67&force=true&download=true&omitPreview=true,2023-12-07 12:23:30.333,2025-08-12 15:19:44.777
4004625000007,1000001752,10924b516fdcbb51271d6316d0177d02,https://att.2ba.nl/PHI/20231101113753159_-716661844.jpg,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=241f4a20880@cnu604&rand=507b36e123fe3bce6d176176e0d009f6&lang=92&force=true&download=true&omitPreview=true,2022-12-22 16:17:02.400,2025-08-12 15:19:44.777
4004625000007,1000001752,4635c123722021871e660a6e0b7d18a6,https://att.2ba.nl/PHI/20231206150830692_-1916506376.tiff,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=7a57aa30619@cnu604&rand=4896b92f04810fd60e6e89dd7ba607a1&lang=67&force=true&download=true&omitPreview=true,2023-12-07 12:23:30.333,2025-08-12 15:19:44.777
4004625000007,1000001752,1e6f407e3ff79955ee182e755bd65217,https://att.2ba.nl/PHI/20231206150800817_1072571116.jpg,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=87838a30766@cnu604&rand=d401abb0ae36855c36545c40c709b024&lang=67&force=true&download=true&omitPreview=true,2023-12-07 12:23:30.333,2025-08-12 15:19:44.777
4004625000007,1000001752,9e0e0a22efdf5798bb21eeb939765d19,https://att.2ba.nl/PHI/20231206152435018_1672522771.jpg,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=c4fdca30765@cnu604&rand=f35f7800fc159992aa090290d6830fb3&lang=67&force=true&download=true&omitPreview=true,2023-12-07 12:23:30.333,2025-08-12 15:19:44.777
4004625000007,1000001753,8393a45a10fc3c0f81cc57bf0948fc0b,https://att.2ba.nl/PHI/20231101112750033_1261256830.jpg,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=6f6d1a20877@cnu604&rand=252ab1c4a89108d59d1e3a53afc49569&lang=92&force=true&download=true&omitPreview=true,2022-12-22 16:17:02.400,2025-08-12 15:19:44.777
4004625000007,1000001753,b64a66d76f1ee10097c4735c07bea841,https://att.2ba.nl/PHI/20231206145358876_5897246.tiff,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=805bba30617@cnu604&rand=a313f0fb1e624df9d86259698135829e&lang=67&force=true&download=true&omitPreview=true,2023-12-07 12:23:30.333,2025-08-12 15:19:44.777
4004625000007,1000001753,1e6f407e3ff79955ee182e755bd65217,https://att.2ba.nl/PHI/20231206150800817_1072571116.jpg,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=87838a30766@cnu604&rand=d401abb0ae36855c36545c40c709b024&lang=67&force=true&download=true&omitPreview=true,2023-12-07 12:23:30.333,2025-08-12 15:19:44.777
4004625000007,1000001753,9e0e0a22efdf5798bb21eeb939765d19,https://att.2ba.nl/PHI/20231206152435018_1672522771.jpg,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=c4fdca30765@cnu604&rand=f35f7800fc159992aa090290d6830fb3&lang=67&force=true&download=true&omitPreview=true,2023-12-07 12:23:30.333,2025-08-12 15:19:44.777
4004625000007,1000001754,86f1873df5371465deb0c905176b8cc8,https://att.2ba.nl/PHI/20231206145051767_-108179169.tiff,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=18c38a30623@cnu604&rand=55ff8c57861a2cd53cfa5632ceedb6ac&lang=67&force=true&download=true&omitPreview=true,2023-12-07 12:23:30.333,2025-08-12 15:19:44.777
4004625000007,1000001754,1e6f407e3ff79955ee182e755bd65217,https://att.2ba.nl/PHI/20231206150800817_1072571116.jpg,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=87838a30766@cnu604&rand=d401abb0ae36855c36545c40c709b024&lang=67&force=true&download=true&omitPreview=true,2023-12-07 12:23:30.333,2025-08-12 15:19:44.777
4004625000007,1000001754,bbab8e9071ca50ef1f5d4bb9a05c5538,https://att.2ba.nl/PHI/20231101112946923_-589558585.jpg,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=af289a20881@cnu604&rand=04e94d514c9271c2bd1920d8a19d8764&lang=92&force=true&download=true&omitPreview=true,2022-12-22 16:17:02.400,2025-08-12 15:19:44.777
4004625000007,1000001754,9e0e0a22efdf5798bb21eeb939765d19,https://att.2ba.nl/PHI/20231206152435018_1672522771.jpg,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=c4fdca30765@cnu604&rand=f35f7800fc159992aa090290d6830fb3&lang=67&force=true&download=true&omitPreview=true,2023-12-07 12:23:30.333,2025-08-12 15:19:44.777
4004625000007,1000001755,1e6f407e3ff79955ee182e755bd65217,https://att.2ba.nl/PHI/20231206150800817_1072571116.jpg,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=87838a30766@cnu604&rand=d401abb0ae36855c36545c40c709b024&lang=67&force=true&download=true&omitPreview=true,2023-12-07 12:23:30.333,2025-08-12 15:19:44.777
4004625000007,1000001755,9e0e0a22efdf5798bb21eeb939765d19,https://att.2ba.nl/PHI/20231206152435018_1672522771.jpg,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=c4fdca30765@cnu604&rand=f35f7800fc159992aa090290d6830fb3&lang=67&force=true&download=true&omitPreview=true,2023-12-07 12:23:30.333,2025-08-12 15:19:44.777
7350045010001,13830-060,59761549d44ee727d8d84592d6a06e21,https://att.2ba.nl/PPI/b10t_high_res.jpg,https://att.2ba.nl/7350045010001/PPI/59/5976/59761549d44ee727d8d84592d6a06e21.jpg,2016-01-28 10:38:27.330,2023-07-13 14:04:03.150
7350045010001,31705,93eb2f50407f3c7e11ca05457ffb791a,https://att.2ba.nl/PPI/ref_insuation_copy.jpg,https://att.2ba.nl/7350045010001/PPI/93/93eb/93eb2f50407f3c7e11ca05457ffb791a.jpg,2016-01-28 10:38:27.330,2023-07-13 14:44:19.387
7350045010001,32116,93eb2f50407f3c7e11ca05457ffb791a,https://att.2ba.nl/PPI/ref_insuation_copy.jpg,https://att.2ba.nl/7350045010001/PPI/93/93eb/93eb2f50407f3c7e11ca05457ffb791a.jpg,2016-01-28 10:38:27.330,2023-07-13 14:44:19.387
7350045010001,33339,93eb2f50407f3c7e11ca05457ffb791a,https://att.2ba.nl/PPI/ref_insuation_copy.jpg,https://att.2ba.nl/7350045010001/PPI/93/93eb/93eb2f50407f3c7e11ca05457ffb791a.jpg,2016-01-28 10:38:27.330,2023-07-13 14:44:19.387
4004625000007,1000001756,1e6f407e3ff79955ee182e755bd65217,https://att.2ba.nl/PHI/20231206150800817_1072571116.jpg,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=87838a30766@cnu604&rand=d401abb0ae36855c36545c40c709b024&lang=67&force=true&download=true&omitPreview=true,2023-12-07 12:23:30.333,2025-08-12 15:19:44.777
4004625000007,1000001756,72246e226aab493673b06b7282ec9f6a,https://att.2ba.nl/PHI/20231101112909126_-995685869.tiff,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=a2aeca30621@cnu604&rand=183e95671251e22ae840845002a9a29c&lang=92&force=true&download=true&omitPreview=true,2022-12-22 16:17:02.400,2025-08-12 15:19:44.777
4004625000007,1000001756,e8abc4bc1f63b769e2c31b8de3bac9ed,https://att.2ba.nl/PHI/20231206151047815_-1173719703.jpg,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=b6c61a30768@cnu604&rand=0566719d6ec53b86dbe8ba42a66f147a&lang=67&force=true&download=true&omitPreview=true,2023-12-07 12:23:30.333,2025-08-12 15:19:44.777
4004625000007,1000001756,9e0e0a22efdf5798bb21eeb939765d19,https://att.2ba.nl/PHI/20231206152435018_1672522771.jpg,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=c4fdca30765@cnu604&rand=f35f7800fc159992aa090290d6830fb3&lang=67&force=true&download=true&omitPreview=true,2023-12-07 12:23:30.333,2025-08-12 15:19:44.777
4004625000007,1000001989,2793b3afa14cf26ea05288eae6587ff1,https://att.2ba.nl/PHI/20231101112615673_206769693.jpg,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=30c15a20974@cnu604&rand=758203e9407a767a5d4b366a97af78cd&lang=92&force=true&download=true&omitPreview=true,2022-12-22 16:17:02.400,2025-08-12 15:19:44.777
4004625000007,1000001989,1e6f407e3ff79955ee182e755bd65217,https://att.2ba.nl/PHI/20231206150800817_1072571116.jpg,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=87838a30766@cnu604&rand=d401abb0ae36855c36545c40c709b024&lang=67&force=true&download=true&omitPreview=true,2023-12-07 12:23:30.333,2025-08-12 15:19:44.777
4004625000007,1000001989,dbe180d6acf10f18970a0b98c9e0c8de,https://att.2ba.nl/PHI/20231206145520573_423711580.tiff,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=8a763a30624@cnu604&rand=6dbf22764bc4b589a3bd27a36585545b&lang=67&force=true&download=true&omitPreview=true,2023-12-07 12:23:30.333,2025-08-12 15:19:44.777
4004625000007,1000001989,9e0e0a22efdf5798bb21eeb939765d19,https://att.2ba.nl/PHI/20231206152435018_1672522771.jpg,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=c4fdca30765@cnu604&rand=f35f7800fc159992aa090290d6830fb3&lang=67&force=true&download=true&omitPreview=true,2023-12-07 12:23:30.333,2025-08-12 15:19:44.777
4004625000007,1000002366,a96a6ece131a21cfdb5a30d6021e483d,https://att.2ba.nl/PHI/20231206150837536_1423210287.jpg,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=895e0a21746@cnu604&rand=f22e4a38ab1baa66eb285ffe351424f6&lang=67&force=true&download=true&omitPreview=true,2023-12-07 12:23:30.333,2025-08-12 15:19:44.777
4004625000007,1000002366,59776b77161e7c3a9a8bb6e4ae8b8220,https://att.2ba.nl/PHI/20231206150830004_-1905740519.jpg,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=9a500a21745@cnu604&rand=19aaa85474f4821103ae72e9af2558a5&lang=67&force=true&download=true&omitPreview=true,2023-12-07 12:23:30.333,2025-08-12 15:19:44.777
4004625000007,21652,2dd6dee0cfdc006229648676e7add851,https://att.2ba.nl/PHI/20231206150735848_-424353522.tiff,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=4d164a32116@cnu604&rand=5b00c74e7fc2966840187b7d5f56f429&lang=67&force=true&download=true&omitPreview=true,2023-12-07 12:23:30.333,2025-08-12 15:19:44.777
4004625000007,21652,86fc8365f171ea66a336f6ca30211c99,https://att.2ba.nl/PHI/20231101112726298_-1695743922.jpg,https://cnu604.saas.contentserv.com/admin/ImageServer.php?ID=7bbfda21911@cnu604&rand=acc318b22db93a29d38752aaeba705c3&lang=92&force=true&download=true&omitPreview=true,2022-12-22 16:17:02.400,2025-08-12 15:19:44.777
5790001082253,041E0115,c24adb6a56767a046c4642806a0572f6,https://att.2ba.nl/PPI/20221118155129061_77222502.jpg,https://assets.danfoss.com/photos/preview/188754/ID389143665489-0101.jpg,2022-11-19 20:38:55.203,2024-11-12 16:35:39.153
7612207000009,ACE/P-09X030,72b2bdc1eaebf8e4dc73840fa0993bfc,https://att.2ba.nl/PPI/20240319094708198_-861103824.jpg,https://att.2ba.nl/7612207000009/PPI/72/72b2/72b2bdc1eaebf8e4dc73840fa0993bfc.jpg,2024-03-19 11:40:07.063,2024-03-19 11:40:07.063
8016615000009,108701,b4a884663236ed982df856738927586b,https://att.2ba.nl/PPI/20240110085622516_211829914.jpg,https://www.caleffi.com/nl-nl/sites/default/files/product/cover/108601.jpg,2024-01-10 10:06:40.110,2025-10-02 12:02:58.050
8016615000009,108711,b66cdbcd9c57b0be2e4dc24ccc1828ff,https://att.2ba.nl/PPI/20240110085622516_211833115.jpg,https://www.caleffi.com/nl-nl/sites/default/files/product/cover/108611.jpg,2024-01-10 10:06:40.110,2025-10-02 12:02:58.050
8016615000009,108801,b4a884663236ed982df856738927586b,https://att.2ba.nl/PPI/20240110085622516_211829914.jpg,https://www.caleffi.com/nl-nl/sites/default/files/product/cover/108601.jpg,2024-01-10 10:06:40.110,2025-10-02 12:02:58.050
8016615000009,132602,1727bb7cdfb63249a837b260b44dbb68,https://att.2ba.nl/PPI/20240110085623609_792592224.jpg,https://www.caleffi.com/nl-nl/sites/default/files/product/cover/132512.jpg,2024-01-10 10:06:40.110,2025-10-02 12:02:58.050
8712993000005,6223812,b70ee2c68bba6b88a4adf2f8e4963f45,https://att.2ba.nl/SCH/20240502150913231_-883732818.svg,https://att.2ba.nl/8712993000005/SCH/b7/b70e/b70ee2c68bba6b88a4adf2f8e4963f45.svg,2024-05-02 16:21:35.510,2025-03-07 15:20:57.053
7612207000009,ACE/P-13X030,72b2bdc1eaebf8e4dc73840fa0993bfc,https://att.2ba.nl/PPI/20240319094708198_-861103824.jpg,https://att.2ba.nl/7612207000009/PPI/72/72b2/72b2bdc1eaebf8e4dc73840fa0993bfc.jpg,2024-03-19 11:40:07.063,2024-03-19 11:40:07.063
8712993000005,3404053,372f37ba9fe2098fdce91afbdac116de,https://att.2ba.nl/SCH/20240502150916402_-1005944723.svg,https://att.2ba.nl/8712993000005/SCH/37/372f/372f37ba9fe2098fdce91afbdac116de.svg,2024-05-02 16:21:35.510,2025-03-07 15:20:57.053
8712993000005,6523006,066ad374003e0ba1e0beec4b3b43831b,https://att.2ba.nl/SCH/20240502150854355_-1076092115.svg,https://att.2ba.nl/8712993000005/SCH/06/066a/066ad374003e0ba1e0beec4b3b43831b.svg,2024-05-02 16:21:35.510,2025-03-07 15:20:57.053
8712993000005,6523008,066ad374003e0ba1e0beec4b3b43831b,https://att.2ba.nl/SCH/20240502150854355_-1076092115.svg,https://att.2ba.nl/8712993000005/SCH/06/066a/066ad374003e0ba1e0beec4b3b43831b.svg,2024-05-02 16:21:35.510,2025-03-07 15:20:57.053
8712993000005,6901945,e2feed805f5a78c8eb8f3d5fba739ed9,https://att.2ba.nl/SCH/20240502151013403_380405597.svg,https://att.2ba.nl/8712993000005/SCH/e2/e2fe/e2feed805f5a78c8eb8f3d5fba739ed9.svg,2024-05-02 16:21:35.510,2025-03-07 15:20:57.053
8712993000005,6901960,e2feed805f5a78c8eb8f3d5fba739ed9,https://att.2ba.nl/SCH/20240502151013403_380405597.svg,https://att.2ba.nl/8712993000005/SCH/e2/e2fe/e2feed805f5a78c8eb8f3d5fba739ed9.svg,2024-05-02 16:21:35.510,2025-03-07 15:20:57.053
8712993000005,6223815,b70ee2c68bba6b88a4adf2f8e4963f45,https://att.2ba.nl/SCH/20240502150913231_-883732818.svg,https://att.2ba.nl/8712993000005/SCH/b7/b70e/b70ee2c68bba6b88a4adf2f8e4963f45.svg,2024-05-02 16:21:35.510,2025-03-07 15:20:57.053
8712993000005,6513008,22544511b4900d9f56e5b5acc40f65bf,https://att.2ba.nl/SCH/2024050215085159_-1968162539.svg,https://att.2ba.nl/8712993000005/SCH/22/2254/22544511b4900d9f56e5b5acc40f65bf.svg,2024-05-02 16:21:35.510,2025-03-07 15:20:57.053
8712993000005,6523806,066ad374003e0ba1e0beec4b3b43831b,https://att.2ba.nl/SCH/20240502150854355_-1076092115.svg,https://att.2ba.nl/8712993000005/SCH/06/066a/066ad374003e0ba1e0beec4b3b43831b.svg,2024-05-02 16:21:35.510,2025-03-07 15:20:57.053
8712993000005,6523807,066ad374003e0ba1e0beec4b3b43831b,https://att.2ba.nl/SCH/20240502150854355_-1076092115.svg,https://att.2ba.nl/8712993000005/SCH/06/066a/066ad374003e0ba1e0beec4b3b43831b.svg,2024-05-02 16:21:35.510,2025-03-07 15:20:57.053
8712993000005,66288530,f25e07a5392004b0a2b0b05d75e7d152,https://att.2ba.nl/SCH/2024050215095359_828540588.svg,https://att.2ba.nl/8712993000005/SCH/f2/f25e/f25e07a5392004b0a2b0b05d75e7d152.svg,2024-05-02 16:21:35.510,2025-03-07 15:20:57.053
8016615000009,305503,892f31199926b30eb2af8289248ad891,https://att.2ba.nl/PPI/20240110085628078_-397993722.jpg,https://www.caleffi.com/nl-nl/sites/default/files/product/cover/305503.jpg,2024-01-10 10:06:40.110,2025-10-02 12:02:58.050
8016615000009,335633,06161ef320abe64dce1d97e0d442f2b9,https://att.2ba.nl/PPI/20240110085630_-739720861.jpg,https://www.caleffi.com/nl-nl/sites/default/files/product/cover/335633.jpg,2024-01-10 10:06:40.110,2025-10-02 12:02:58.050
8016615000009,502030,59d9e4786b8f2e207948fbb9a7e76ce5,https://att.2ba.nl/PPI/20240110085632219_-809466842.jpg,https://www.caleffi.com/nl-nl/sites/default/files/product/cover/502030.jpg,2024-01-10 10:06:40.110,2025-10-02 12:02:58.050
8016615000009,502040,59d9e4786b8f2e207948fbb9a7e76ce5,https://att.2ba.nl/PPI/20240110085632219_-809466842.jpg,https://www.caleffi.com/nl-nl/sites/default/files/product/cover/502030.jpg,2024-01-10 10:06:40.110,2025-10-02 12:02:58.050
8016615000009,548515,ddb21a0af61f9ac5c3853c998ce46e13,https://att.2ba.nl/PPI/20240110085640_253484882.jpg,https://www.caleffi.com/nl-nl/sites/default/files/product/cover/548515.jpg,2024-01-10 10:06:40.110,2025-10-02 12:02:58.050
8016615000009,548520,ddb21a0af61f9ac5c3853c998ce46e13,https://att.2ba.nl/PPI/20240110085640_253484882.jpg,https://www.caleffi.com/nl-nl/sites/default/files/product/cover/548515.jpg,2024-01-10 10:06:40.110,2025-10-02 12:02:58.050
8016615000009,548525,ddb21a0af61f9ac5c3853c998ce46e13,https://att.2ba.nl/PPI/20240110085640_253484882.jpg,https://www.caleffi.com/nl-nl/sites/default/files/product/cover/548515.jpg,2024-01-10 10:06:40.110,2025-10-02 12:02:58.050
8016615000009,548530,ddb21a0af61f9ac5c3853c998ce46e13,https://att.2ba.nl/PPI/20240110085640_253484882.jpg,https://www.caleffi.com/nl-nl/sites/default/files/product/cover/548515.jpg,2024-01-10 10:06:40.110,2025-10-02 12:02:58.050
8016615000009,548550,ddb21a0af61f9ac5c3853c998ce46e13,https://att.2ba.nl/PPI/20240110085640_253484882.jpg,https://www.caleffi.com/nl-nl/sites/default/files/product/cover/548515.jpg,2024-01-10 10:06:40.110,2025-10-02 12:02:58.050
8712993000005,3404023,372f37ba9fe2098fdce91afbdac116de,https://att.2ba.nl/SCH/20240502150916402_-1005944723.svg,https://att.2ba.nl/8712993000005/SCH/37/372f/372f37ba9fe2098fdce91afbdac116de.svg,2024-05-02 16:21:35.510,2025-03-07 15:20:57.053
